Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
T,7258,TSPY1,GO:0005694,cellular_component,chromosome,,12,147,343,9817,0.012403743533772332,0.01582546588791642,4.146134871390527,5,6,0,0
A,1636,ACE,GO:0072089,biological_process,stem cell proliferation,,1,20,4,10294,0.01013602997967406,0.01592804711091638,4.139673754482502,3,2,1,0
R,5880,RAC2,GO:0005925,cellular_component,focal adhesion,,1,2,14,10302,0.004354973088517695,0.016331149081941356,4.11468100815929,5,1,0,1
T,56165,TDRD1,GO:0032259,biological_process,methylation,,4,8,737,9570,0.008192492503831274,0.01638498500766255,4.111389911835589,2,1,1,0
M,4233,MET,GO:0060326,biological_process,cell chemotaxis,,1,62,1,10255,0.012173799618643892,0.016521585196730994,4.1030875592742255,4,14,1,0
M,27030,MLH3,GO:0006298,biological_process,mismatch repair,,1,1,56,10261,0.011017602260065401,0.0165264033900981,4.1027959715796465,6,2,1,1
C,1499,CTNNB1,GO:0008013,molecular_function,beta-catenin binding,,1,143,0,10175,0.013954840585367634,0.016655777472858145,4.094998127377798,3,1,0,1
C,1499,CTNNB1,GO:0030877,cellular_component,beta-catenin destruction complex,,1,143,0,10175,0.013954840585367634,0.016655777472858145,4.094998127377798,2,1,0,2
P,639,PRDM1,GO:0005634,cellular_component,nucleus,,3,25,181,10110,0.013168156078392706,0.016759471372499807,4.088791725445926,5,11,0,1
V,7415,VCP,GO:0006914,biological_process,autophagy,,1,0,172,10146,0.016765190425497335,0.016765190425497335,4.088450540613849,3,7,0,2
U,7405,UVRAG,GO:0006914,biological_process,autophagy,,1,0,172,10146,0.016765190425497335,0.016765190425497335,4.088450540613849,3,7,0,1
E,2048,EPHB2,GO:0016301,molecular_function,kinase activity,,1,7,21,10290,0.016934888877029996,0.016934888877029996,4.0783793544682085,4,133,1,0
T,943,TNFRSF8,GO:0001816,biological_process,cytokine production,,1,48,2,10268,0.014179395774326206,0.01701527492919145,4.07364381311153,2,54,1,0
H,283120,H19,GO:0005488,molecular_function,binding,,13,64,856,9386,0.012599228799064196,0.01718076654417845,4.063964745017532,1,52,0,0
S,4089,SMAD4,GO:0005634,cellular_component,nucleus,,2,8,182,10127,0.012952447082300814,0.017269929443067752,4.058788472352003,5,11,0,4
T,6997,TDGF1,GO:0009986,cellular_component,cell surface,,2,32,49,10236,0.012145665917108441,0.017543739658045523,4.043058107349345,2,1,1,1
G,2626,GATA4,GO:0000785,cellular_component,chromatin,,2,9,156,10152,0.01170247290880836,0.01755370936321254,4.042489991676372,2,5,1,0
I,55272,IMP3,GO:0005488,molecular_function,binding,,5,12,864,9438,0.011000666816723867,0.017601066906758188,4.0397957590731615,1,52,0,0
C,1366,CLDN7,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
I,3384,ICAM2,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
C,1001,CDH3,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
E,1948,EFNB2,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
M,9223,MAGI1,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
C,51208,CLDN18,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
I,3683,ITGAL,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
S,6402,SELL,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
R,6091,ROBO1,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.017734276577318558,4.032255982266915,2,7,0,1
N,7182,NR2C2,GO:0023052,biological_process,signaling,,5,9,1133,9172,0.013802249771721875,0.01774574970649955,4.031609244889151,1,6,0,0
S,6760,SS18,GO:0005634,cellular_component,nucleus,,1,0,183,10135,0.017831185192480385,0.017831185192480385,4.026806377500179,5,11,0,1
W,9589,WTAP,GO:0005634,cellular_component,nucleus,,1,0,183,10135,0.017831185192480385,0.017831185192480385,4.026806377500179,5,11,0,3
L,4000,LMNA,GO:0005634,cellular_component,nucleus,,1,0,183,10135,0.017831185192480385,0.017831185192480385,4.026806377500179,5,11,0,2
V,7421,VDR,GO:0000003,biological_process,reproduction,,1,6,18,10294,0.012821576073001401,0.017950206502201964,4.0201536598130785,1,5,1,0
H,3181,HNRNPA2B1,GO:0003723,molecular_function,RNA binding,,1,2,30,10286,0.008986321554356634,0.017972643108713268,4.01890450448872,4,32,1,1
G,10146,G3BP1,GO:0003723,molecular_function,RNA binding,,1,2,30,10286,0.008986321554356634,0.017972643108713268,4.01890450448872,4,32,1,2
F,2175,FANCA,GO:0006281,biological_process,DNA repair,,1,0,123,10195,0.012016668281920473,0.018025002422880708,4.015995461393341,5,15,1,0
M,4233,MET,GO:0016020,cellular_component,membrane,,6,57,311,9945,0.012532682567777058,0.018316997599058776,3.999925819681274,2,16,0,0
L,3915,LAMC1,GO:0007155,biological_process,cell adhesion,,1,0,60,10258,0.005911425525772852,0.01857876593814325,3.9857359666320225,2,7,0,1
P,9659,PDE4DIP,GO:0005813,cellular_component,centrosome,,1,4,30,10284,0.014933733177705267,0.018667166472131583,3.9809891019807857,3,1,1,1
G,9908,G3BP2,GO:0003723,molecular_function,RNA binding,,1,3,30,10285,0.011964358005559183,0.01880113400873586,3.973838091351779,4,32,1,2
P,5155,PDGFB,GO:0050817,biological_process,coagulation,,1,8,7,10303,0.006958511313433354,0.01913590611194172,3.9561888075835125,2,2,1,0
A,474,ATOH1,GO:0000785,cellular_component,chromatin,,1,0,157,10161,0.015311561197859445,0.01913945149732431,3.956003550770034,2,5,1,0
L,431707,LHX8,GO:0000785,cellular_component,chromatin,,1,0,157,10161,0.015311561197859445,0.01913945149732431,3.956003550770034,2,5,1,0
N,4773,NFATC2,GO:0000785,cellular_component,chromatin,,1,0,157,10161,0.015311561197859445,0.01913945149732431,3.956003550770034,2,5,1,0
I,3480,IGF1R,GO:0042593,biological_process,glucose homeostasis,,1,71,1,10246,0.013906827710797463,0.019255607599565717,3.9499529567955354,6,1,0,1
P,23198,PSME4,GO:0005488,molecular_function,binding,,5,12,864,9438,0.011000666816723867,0.01941294144127741,3.9418153507129574,1,52,0,0
T,943,TNFRSF8,GO:0051179,biological_process,localization,,5,44,301,9969,0.014569722317393606,0.019426296423191478,3.941127645022799,1,10,0,0
D,29947,DNMT3L,GO:0005634,cellular_component,nucleus,,3,27,181,10108,0.015902000590188838,0.01943577849911969,3.9406396589265684,5,11,0,1
C,1021,CDK6,GO:0005634,cellular_component,nucleus,,3,24,181,10111,0.01191083723189003,0.019567804023819333,3.9338697152234428,5,11,0,1
S,9739,SETD1A,GO:0032259,biological_process,methylation,,2,1,739,9577,0.014712541649471209,0.019616722199294945,3.9313729030578264,2,1,1,0
H,3066,HDAC2,GO:0006338,biological_process,chromatin remodeling,,1,9,15,10294,0.015404309027018724,0.0198055401775955,3.9217935734710436,5,6,1,1
M,8379,MAD1L1,GO:0005635,cellular_component,nuclear envelope,,1,24,4,10290,0.012057349253816754,0.019808502345556096,3.921644022060612,4,1,1,1
V,7431,VIM,GO:0005737,cellular_component,cytoplasm,,3,22,210,10084,0.014271480390369181,0.019980072546516854,3.913019874811522,2,5,0,5
R,6124,RPL4,GO:0006412,biological_process,translation,,1,1,73,10244,0.014291738436557776,0.020008433811180885,3.911601403755578,5,4,0,1
A,9131,AIFM1,GO:0040007,biological_process,growth,,6,14,1086,9213,0.01458085342950816,0.020048673465573718,3.9095922887363344,1,10,0,0
K,9371,KIF3B,GO:0000910,biological_process,cytokinesis,,1,7,14,10297,0.011573946718379031,0.020254406757163307,3.899382891467178,3,4,1,0
C,11200,CHEK2,GO:0023052,biological_process,signaling,,6,13,1132,9168,0.013596398536584151,0.02039459780487623,3.8924852266877084,1,6,0,0
T,7082,TJP1,GO:0005737,cellular_component,cytoplasm,,1,0,212,10106,0.020641535032412544,0.020641535032412544,3.880449969408801,2,5,0,1
W,79084,WDR77,GO:0005737,cellular_component,cytoplasm,,1,0,212,10106,0.020641535032412544,0.020641535032412544,3.880449969408801,2,5,0,1
M,79003,MIS12,GO:0000776,cellular_component,kinetochore,,1,3,26,10289,0.010426634405629267,0.020853268811258534,3.8702445655072424,3,1,1,1
N,4824,NKX3-1,GO:0000785,cellular_component,chromatin,,2,10,156,10151,0.01390295276012065,0.020854429140180975,3.870188924511468,2,5,1,0
Z,55055,ZWILCH,GO:0051301,biological_process,cell division,,1,2,35,10281,0.010430666961172104,0.020861333922344207,3.869857885032893,2,18,1,0
L,9113,LATS1,GO:0005819,cellular_component,spindle,,1,1,90,10227,0.01756044592683066,0.02107253511219679,3.8597847398372074,5,2,1,0
A,27161,AGO2,GO:0016458,biological_process,gene silencing,,1,4,32,10282,0.01589103756158494,0.02118805008211325,3.8543179316008733,2,3,1,0
K,3815,KIT,GO:0007283,biological_process,spermatogenesis,,11,128,355,9825,0.01683579159543642,0.021570857981652914,3.836412042754018,3,1,0,1
P,5111,PCNA,GO:0005657,cellular_component,replication fork,,1,29,4,10285,0.0144548016984337,0.021682202547650548,3.8312635140446476,2,2,1,1
H,113802,HENMT1,GO:0001510,biological_process,RNA methylation,,1,6,6,10306,0.004740244920856106,0.021977499178514673,3.817736113617411,4,8,1,1
B,23476,BRD4,GO:0007049,biological_process,cell cycle,,2,3,410,9904,0.014677117644251182,0.022015676466376772,3.8160005127254117,2,2,1,0
N,340719,NANOS1,GO:0022008,biological_process,neurogenesis,,1,10,13,10295,0.014830238275479113,0.022245357413218668,3.805621947727171,4,2,1,0
M,5594,MAPK1,GO:0070371,biological_process,ERK1 and ERK2 cascade,,1,183,0,10135,0.01783118519241146,0.022288981490514326,3.803662826189835,5,1,1,1
P,26986,PABPC1,GO:0003723,molecular_function,RNA binding,,1,2,30,10286,0.008986321554356634,0.022465803885891585,3.7957609531745105,4,32,1,1
Q,25797,QPCT,GO:0023052,biological_process,signaling,,11,38,1127,9143,0.019040446643520625,0.022502346033251647,3.79413570706279,1,6,0,0
I,3558,IL2,GO:0040007,biological_process,growth,,4,6,1088,9221,0.015524795433125195,0.022581520630000282,3.7906233784182897,1,10,1,0
A,10000,AKT3,GO:0023052,biological_process,signaling,,6,14,1132,9167,0.01765173870770424,0.022695092624191164,3.7856065618222363,1,6,0,0
C,801,CALM1,GO:0005886,cellular_component,plasma membrane,,1,1,51,10266,0.010053587890745053,0.02312325214871362,3.766916581198499,3,3,0,1
A,339,APOBEC1,GO:0004126,molecular_function,cytidine deaminase activity,,1,19,2,10297,0.005803816041112864,0.023215264164451455,3.7629452785333624,4,1,1,1
A,90,ACVR1,GO:0007049,biological_process,cell cycle,,2,1,410,9906,0.004644789287447923,0.023223946437239615,3.7625713586162566,2,2,1,0
M,1432,MAPK14,GO:0023052,biological_process,signaling,,5,8,1133,9173,0.009743358204337693,0.023384059690410464,3.7557006985588286,1,6,0,0
G,2719,GPC3,GO:0040007,biological_process,growth,,12,45,1080,9182,0.01629232830143083,0.023533363102066756,3.7493361581915066,1,10,1,0
D,359787,DPPA3,GO:0006306,biological_process,DNA methylation,,3,22,234,10060,0.018951844309171646,0.023689805386464556,3.742710475853014,4,4,1,0
B,580,BARD1,GO:0006281,biological_process,DNA repair,,1,1,123,10194,0.02389008688372786,0.02389008688372786,3.7342916808269275,5,15,1,0
R,6187,RPS2,GO:0006412,biological_process,translation,,1,0,73,10245,0.007171237523070237,0.02390412507690079,3.733704237578017,5,4,0,2
R,6156,RPL30,GO:0006412,biological_process,translation,,1,0,73,10245,0.007171237523070237,0.02390412507690079,3.733704237578017,5,4,0,1
R,6152,RPL24,GO:0006412,biological_process,translation,,1,0,73,10245,0.007171237523070237,0.02390412507690079,3.733704237578017,5,4,0,1
R,6193,RPS5,GO:0006412,biological_process,translation,,1,0,73,10245,0.007171237523070237,0.02390412507690079,3.733704237578017,5,4,0,1
E,2073,ERCC5,GO:0006281,biological_process,DNA repair,,1,0,123,10195,0.012016668281920473,0.024033336563840945,3.72831338894156,5,15,1,0
S,4088,SMAD3,GO:0043235,cellular_component,receptor complex,,1,34,4,10280,0.016847597541391618,0.02406799648770231,3.726872267556305,2,16,1,1
S,6598,SMARCB1,GO:0006338,biological_process,chromatin remodeling,,1,8,15,10295,0.013873948520115885,0.024279409910202797,3.718126616619833,5,6,1,1
P,5347,PLK1,GO:0030496,cellular_component,midbody,,1,11,6,10301,0.00811433054640064,0.02434299163920192,3.7155112885729125,2,1,1,1
I,10642,IGF2BP1,GO:0003729,molecular_function,mRNA binding,,1,13,5,10300,0.008114722729189717,0.02434416818756915,3.715462957621933,5,9,1,2
P,5617,PRL,GO:0000003,biological_process,reproduction,,1,7,18,10293,0.014640465721413276,0.02440077620235546,3.713140335617013,1,5,1,0
S,6662,SOX9,GO:0005515,molecular_function,protein binding,,1,20,9,10289,0.02017416590352538,0.02449720145428082,3.7091963943116677,2,110,0,3
M,4311,MME,GO:0009986,cellular_component,cell surface,,1,3,50,10265,0.01962611146011137,0.024532639325139213,3.707750830693018,2,1,1,1
I,3643,INSR,GO:0040007,biological_process,growth,,3,3,1089,9224,0.018487945305853813,0.024650593741138416,3.7029542919219227,1,10,1,0
A,9212,AURKB,GO:0016570,biological_process,histone modification,,1,25,5,10288,0.015026453674282169,0.02504408945713695,3.6871174291066926,6,12,0,1
E,405754,ERVFRD-1,GO:0032259,biological_process,methylation,,5,14,736,9564,0.00939168650519949,0.02504449734719864,3.6871011423600413,2,1,0,0
M,8379,MAD1L1,GO:0072686,cellular_component,mitotic spindle,,1,24,5,10289,0.014452013425651476,0.025568946829998766,3.6663766782473117,6,1,1,1
C,1017,CDK2,GO:0098687,cellular_component,chromosomal region,,1,22,8,10288,0.019889805425592915,0.02557260697576232,3.666233540407437,2,8,1,0
I,3486,IGFBP3,GO:0016311,biological_process,dephosphorylation,,1,14,8,10296,0.013011866493149123,0.026023732986298242,3.64874635015045,5,8,1,0
A,328,APEX1,GO:0005737,cellular_component,cytoplasm,,2,9,211,10097,0.02063224571561672,0.026527173062935783,3.62958567275065,2,5,0,1
R,8766,RAB11A,GO:0005874,cellular_component,microtubule,,1,1,58,10259,0.011403076516904712,0.026607178539444328,3.626574229698894,6,7,1,0
H,8841,HDAC3,GO:0005634,cellular_component,nucleus,,1,0,183,10135,0.017831185192480385,0.026746777788720578,3.621341269392015,5,11,0,1
E,30816,ERVW-1,GO:0006306,biological_process,DNA methylation,,5,55,232,10027,0.011997266792576192,0.02699385028329643,3.6121462062060328,4,4,0,0
C,1588,CYP19A1,GO:0000003,biological_process,reproduction,,1,11,18,10289,0.021884324120164906,0.02735540515020613,3.5988411407478007,1,5,1,0
Z,7707,ZNF148,GO:0000785,cellular_component,chromatin,,3,30,155,10131,0.013728680512276327,0.027457361024552655,3.595120985789493,2,5,1,0
A,269,AMHR2,GO:0001880,biological_process,Mullerian duct regression,,1,15,9,10294,0.015404309026747411,0.028241233215703588,3.5669721981992466,3,1,0,1
T,7013,TERF1,GO:0000723,biological_process,telomere maintenance,,1,36,3,10279,0.014267582288746748,0.028535164577493492,3.556618107444179,5,8,0,1
P,5452,POU2F2,GO:0048469,biological_process,cell maturation,,1,8,20,10290,0.01817432699580186,0.028559656707688636,3.555760161621908,3,11,1,0
B,598,BCL2L1,GO:0007049,biological_process,cell cycle,,2,4,410,9903,0.02143826468517325,0.028584352913564332,3.554895811794973,2,2,1,0
D,1786,DNMT1,GO:0010216,biological_process,maintenance of DNA methylation,,1,108,1,10209,0.021015513248694596,0.028758070761371556,3.5488368289992005,5,1,1,2
C,80781,COL18A1,GO:0005783,cellular_component,endoplasmic reticulum,,1,7,17,10294,0.013874617448613092,0.028816513162504113,3.5468066824580697,5,5,1,0
R,56254,RNF20,GO:0006396,biological_process,RNA processing,,1,37,4,10277,0.01828104270119122,0.029249668321905953,3.531887044790582,6,11,1,0
C,1028,CDKN1C,GO:0007049,biological_process,cell cycle,,2,3,410,9904,0.014677117644251182,0.029354235288502364,3.5283184402736305,2,2,1,0
W,7474,WNT5A,GO:0048870,biological_process,cell motility,,1,13,11,10294,0.01616826472688784,0.02964181866596104,3.5185691219358968,2,12,1,0
F,2247,FGF2,GO:0043542,biological_process,endothelial cell migration,,1,35,5,10278,0.020755526617021274,0.029650752310030393,3.5182677808407172,6,3,1,0
A,367,AR,GO:0005496,molecular_function,steroid binding,,1,108,1,10209,0.021015513248694596,0.029771977102317344,3.5141876935860266,3,10,1,0
P,5725,PTBP1,GO:0003723,molecular_function,RNA binding,,1,4,30,10284,0.014933733177705267,0.029867466355410533,3.5109854727350505,4,32,1,2
C,8558,CDK10,GO:0016301,molecular_function,kinase activity,,1,8,21,10289,0.019032399540073217,0.029908056420115053,3.509627389390615,4,133,1,0
P,11243,PMF1,GO:0000776,cellular_component,kinetochore,,1,7,26,10285,0.020748540099528884,0.029970113477097278,3.5075546113044678,3,1,1,1
A,207,AKT1,GO:0007165,biological_process,signal transduction,,4,218,46,10051,0.022192540416195644,0.030118447707694087,3.5026174143076645,2,41,0,1
E,2099,ESR1,GO:0030235,molecular_function,nitric-oxide synthase regulator activity,,1,109,1,10208,0.021207282982140006,0.03029611854591429,3.4967356754673293,3,1,0,1
P,5620,PRM2,GO:0000785,cellular_component,chromatin,,1,1,157,10160,0.03039013973367839,0.03039013973367839,3.4936370740489227,2,5,1,0
G,2852,GPER1,GO:0005737,cellular_component,cytoplasm,,7,121,206,9985,0.016715866868770798,0.030392485215946907,3.4935598979719886,2,5,0,0
A,9212,AURKB,GO:0060417,cellular_component,yolk,,5,21,607,9686,0.016802274023289508,0.030549589133253653,3.488404042448305,2,1,0,0
S,6385,SDC4,GO:0016477,biological_process,cell migration,,2,22,102,10193,0.024036636538571382,0.030592082867272666,3.4870140333278288,3,34,0,1
C,51755,CDK12,GO:0000785,cellular_component,chromatin,,1,0,157,10161,0.015311561197859445,0.03062312239571889,3.4859999215242983,2,5,1,0
A,171023,ASXL1,GO:0000785,cellular_component,chromatin,,1,0,157,10161,0.015311561197859445,0.03062312239571889,3.4859999215242983,2,5,1,0
A,538,ATP7A,GO:0016020,cellular_component,membrane,,1,0,316,10002,0.03072003101090276,0.03072003101090276,3.4828403612336842,2,16,0,1
A,359,AQP2,GO:0016020,cellular_component,membrane,,1,0,316,10002,0.03072003101090276,0.03072003101090276,3.4828403612336842,2,16,0,1
S,5104,SERPINA5,GO:0016020,cellular_component,membrane,,1,0,316,10002,0.03072003101090276,0.03072003101090276,3.4828403612336842,2,16,0,1
A,540,ATP7B,GO:0016020,cellular_component,membrane,,1,0,316,10002,0.03072003101090276,0.03072003101090276,3.4828403612336842,2,16,0,1
A,60489,APOBEC3G,GO:0032196,biological_process,transposition,,1,38,2,10278,0.011296600218065417,0.031065650599679896,3.471652552512442,2,4,1,0
C,1443,CSH2,GO:0040007,biological_process,growth,,2,1,1090,9226,0.031204395911255622,0.031204395911255622,3.467196299499885,1,10,1,0
B,652,BMP4,GO:0010467,biological_process,gene expression,,6,46,416,9851,0.018747836375520646,0.031246393959201077,3.4658513027636118,4,4,0,0
M,4438,MSH4,GO:0000003,biological_process,reproduction,,1,2,18,10298,0.0055141599710521695,0.031246906502628964,3.465834899615623,1,5,1,0
