Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
F,8061,FOSL1,GO:0000785,cellular_component,chromatin,,6,184,2028,241718,0.005504072236732878,0.006447627477315657,5.044043048815915,2,5,1,0
C,9646,CTR9,GO:0016571,biological_process,histone methylation,,1,4,125,243806,0.002579999116640972,0.00644999779160243,5.043675490561735,5,3,1,0
H,6927,HNF1A,GO:0000785,cellular_component,chromatin,,6,178,2028,241724,0.004720697702869498,0.006451620193921648,5.04342398686203,2,5,1,0
M,5598,MAPK7,GO:0016301,molecular_function,kinase activity,,3,68,1174,242691,0.0050180085062092,0.006451725222268971,5.043407707619099,4,133,1,0
A,207,AKT1,GO:0006897,biological_process,endocytosis,,14,10955,607,232360,0.004710041581670788,0.006455280203450589,5.042856846880413,3,8,0,0
M,407021,MIR29A,GO:0005694,cellular_component,chromosome,,6,141,2661,241128,0.005820802325514208,0.0064675581394602315,5.040956654464753,5,6,0,0
R,5914,RARA,GO:0040007,biological_process,growth,,21,41,46111,197763,0.005129327291611731,0.006479150263088502,5.039165909455966,1,10,1,0
R,9711,RUBCN,GO:0016236,biological_process,macroautophagy,,1,31,32,243872,0.004320213219405312,0.006480319829107968,5.0389854134921155,4,1,1,0
R,8767,RIPK2,GO:0006915,biological_process,apoptotic process,,1,21,47,243867,0.004320257406555881,0.006480386109833822,5.038975185542162,4,18,1,0
F,80144,FRAS1,GO:0031012,cellular_component,extracellular matrix,,1,0,1580,242355,0.00648120818485388,0.00648120818485388,5.038848337717354,3,8,1,0
Z,7783,ZP2,GO:0031012,cellular_component,extracellular matrix,,1,0,1580,242355,0.00648120818485388,0.00648120818485388,5.038848337717354,3,8,1,0
A,81794,ADAMTS10,GO:0031012,cellular_component,extracellular matrix,,1,0,1580,242355,0.00648120818485388,0.00648120818485388,5.038848337717354,3,8,1,1
D,728358,DEFA1B,GO:0031012,cellular_component,extracellular matrix,,1,0,1580,242355,0.00648120818485388,0.00648120818485388,5.038848337717354,3,8,1,0
D,1667,DEFA1,GO:0031012,cellular_component,extracellular matrix,,1,0,1580,242355,0.00648120818485388,0.00648120818485388,5.038848337717354,3,8,1,0
Z,7784,ZP3,GO:0031012,cellular_component,extracellular matrix,,1,0,1580,242355,0.00648120818485388,0.00648120818485388,5.038848337717354,3,8,1,1
C,1025,CDK9,GO:0019900,molecular_function,kinase binding,,1,103,12,243820,0.005528417315153989,0.006489881196050334,5.0375110541270125,4,2,1,0
N,7080,NKX2-1,GO:0000785,cellular_component,chromatin,,3,38,2031,241864,0.004872814454857102,0.0064970859398094695,5.0364015195570255,2,5,1,0
P,23645,PPP1R15A,GO:0005783,cellular_component,endoplasmic reticulum,,2,26,837,243071,0.004209015889557654,0.006504842738407284,5.0352083428045535,5,5,1,2
R,6051,RNPEP,GO:0005886,cellular_component,plasma membrane,,1,0,1586,242349,0.006505804801920442,0.006505804801920442,5.035060454159975,3,3,0,1
K,3760,KCNJ3,GO:0005886,cellular_component,plasma membrane,,1,0,1586,242349,0.006505804801920442,0.006505804801920442,5.035060454159975,3,3,0,1
L,56262,LRRC8A,GO:0005886,cellular_component,plasma membrane,,1,0,1586,242349,0.006505804801920442,0.006505804801920442,5.035060454159975,3,3,0,2
T,145567,TTC7B,GO:0005886,cellular_component,plasma membrane,,1,0,1586,242349,0.006505804801920442,0.006505804801920442,5.035060454159975,3,3,0,1
P,5551,PRF1,GO:0046649,biological_process,lymphocyte activation,,1,13,70,243852,0.004067247297237472,0.006507595675579955,5.034785218847896,3,6,1,0
M,768216,MIR454,GO:0040007,biological_process,growth,,13,19,46119,197785,0.004888488645811227,0.006517984861081637,5.033190021201923,1,10,0,0
C,1294,COL7A1,GO:0005604,cellular_component,basement membrane,,1,3,290,243642,0.004763240856864359,0.00651811906728807,5.033169431276102,5,1,1,0
T,11073,TOPBP1,GO:0007049,biological_process,cell cycle,,5,26,8760,235145,0.004656505348064666,0.006519107487290532,5.033017800866027,2,2,1,0
V,7415,VCP,GO:0005783,cellular_component,endoplasmic reticulum,,3,91,836,243006,0.004307530823427692,0.006526561853678322,5.031874989868101,5,5,1,2
H,3174,HNF4G,GO:0023052,biological_process,signaling,,11,115,44325,199485,0.005153287438864236,0.006527497422561366,5.031731652249534,1,6,0,0
A,301,ANXA1,GO:0003678,molecular_function,DNA helicase activity,,1,227,3,243705,0.0037334700851916333,0.006533572649085359,5.030801372122591,4,6,1,0
C,1143,CHRNB4,GO:0007610,biological_process,behavior,,1,0,1594,242341,0.006538600290392665,0.006538600290392665,5.030032159294933,1,27,1,0
C,1136,CHRNA3,GO:0007610,biological_process,behavior,,1,0,1594,242341,0.006538600290392665,0.006538600290392665,5.030032159294933,1,27,1,0
H,11112,HIBADH,GO:0005515,molecular_function,protein binding,,1,2,113,243820,0.0014013577200546253,0.006539669360254918,5.029868671327,2,110,0,1
H,7290,HIRA,GO:0000785,cellular_component,chromatin,,2,9,2032,241893,0.0036357581543117945,0.00654436467776123,5.029150954192632,2,5,1,1
I,51135,IRAK4,GO:0046903,biological_process,secretion,,5,46,5197,238688,0.00458216757241826,0.0065459536748832285,5.028908179786847,4,10,0,0
R,6204,RPS10,GO:0042254,biological_process,ribosome biogenesis,,1,9,87,243839,0.00360171923642873,0.006548580429870418,5.0285069810879985,5,1,1,0
H,3082,HGF,GO:0016301,molecular_function,kinase activity,,15,1385,1162,241374,0.005096680880707989,0.006552875418053129,5.0278513305425285,4,133,0,0
C,857,CAV1,GO:0030100,biological_process,regulation of endocytosis,,1,417,2,243516,0.005131909766395966,0.006553054009397926,5.027824077024067,5,9,1,0
M,406987,MIR204,GO:0010467,biological_process,gene expression,,8,71,8019,235838,0.004490597243331096,0.006563180586406986,5.026279948036866,4,4,0,0
T,7039,TGFA,GO:0016049,biological_process,cell growth,,28,1506,7289,235113,0.005307738803269995,0.0065637685964102235,5.026190359817175,2,6,0,0
S,6383,SDC2,GO:0005488,molecular_function,binding,,15,71,20503,223347,0.005726549742831217,0.006574927482509916,5.02449173025519,1,52,0,0
I,3439,IFNA1,GO:0008219,biological_process,cell death,,18,361,5614,237943,0.004988085614951857,0.006588037604653397,5.022499758629999,2,4,0,0
S,51548,SIRT6,GO:0040007,biological_process,growth,,22,42,46110,197762,0.0034681916351802467,0.006589564106842469,5.0222680772923285,1,10,1,0
M,57192,MCOLN1,GO:0005773,cellular_component,vacuole,,1,31,47,243857,0.0062779640932555305,0.006591862297918307,5.021919375865252,5,6,1,0
P,11156,PTP4A3,GO:0005769,cellular_component,early endosome,,1,32,35,243868,0.004858965633025876,0.006594310501963689,5.021548046881374,8,1,1,0
C,1019,CDK4,GO:0016049,biological_process,cell growth,,14,916,7303,235703,0.005006170719177784,0.006595431264948509,5.021378102236918,2,6,0,0
U,652995,UCA1,GO:0016477,biological_process,cell migration,,7,80,5989,237860,0.005704783792808853,0.006605539128515514,5.019846720036809,3,34,0,0
N,197358,NLRC3,GO:0001816,biological_process,cytokine production,,1,3,268,243664,0.004403729122185629,0.006605593683278444,5.019838461129157,2,54,1,0
S,6696,SPP1,GO:0001649,biological_process,osteoblast differentiation,,2,446,56,243432,0.00519718780100835,0.006606594662298749,5.019686937551679,4,1,1,1
D,50506,DUOX2,GO:0016020,cellular_component,membrane,,8,86,6656,237186,0.004295193667281669,0.006607990257356414,5.01947571713555,2,16,0,0
C,9308,CD83,GO:0009986,cellular_component,cell surface,,2,8,2875,241051,0.005875971120020163,0.006610467510022683,5.01910089993087,2,1,1,0
P,5292,PIM1,GO:0006281,biological_process,DNA repair,,5,144,1840,241947,0.005748449621107363,0.006610717064273466,5.019063149266486,5,15,0,0
K,10524,KAT5,GO:0006302,biological_process,double-strand break repair,,1,13,98,243824,0.005667004533547312,0.00661150528913853,5.018943921977014,6,5,0,1
A,207,AKT1,GO:0070848,biological_process,response to growth factor,,4,10965,12,232955,0.004811130475243687,0.006623394869505883,5.017147220313493,4,9,1,1
C,998,CDC42,GO:0000902,biological_process,cell morphogenesis,,1,354,2,243579,0.004359566487425406,0.006634122915647357,5.015528810493955,3,4,1,0
N,5540,NPY4R,GO:0016477,biological_process,cell migration,,7,73,5989,237867,0.003593794368265898,0.006634697295260119,5.015442234656166,3,34,0,0
A,382,ARF6,GO:0005737,cellular_component,cytoplasm,,6,108,3269,240553,0.004542411934621236,0.006638909750600269,5.014807523161842,2,5,0,1
A,4363,ABCC1,GO:0016020,cellular_component,membrane,,10,127,6654,237145,0.004566824307129353,0.006642653537642695,5.014243766161204,2,16,0,1
K,11143,KAT7,GO:0004402,molecular_function,histone acetyltransferase activity,,1,58,10,243867,0.002657373175060409,0.006643432937651023,5.014126440414353,4,4,0,3
P,5664,PSEN2,GO:0006508,biological_process,proteolysis,,1,2,405,243528,0.004984827568045563,0.006646436757394084,5.01367439387618,4,6,1,0
C,1003,CDH5,GO:0045296,molecular_function,cadherin binding,,1,77,14,243844,0.004785756300412331,0.006646883750572682,5.013607143082294,4,1,1,1
T,943,TNFRSF8,GO:0046903,biological_process,secretion,,5,43,5197,238691,0.0035198378513095954,0.006648582608029236,5.013351588682023,4,10,0,0
F,8324,FZD7,GO:0010467,biological_process,gene expression,,5,29,8022,235880,0.004836405429904926,0.006650057466119273,5.013129782830017,4,4,0,0
A,468,ATF4,GO:0023052,biological_process,signaling,,54,152,44282,199448,0.004849182846622972,0.006650307903940076,5.013092124041876,1,6,0,0
C,996,CDC27,GO:0051301,biological_process,cell division,,1,3,406,243526,0.006657238317084818,0.006657238317084818,5.012050547532399,2,18,1,1
A,471,ATIC,GO:0016310,biological_process,phosphorylation,,5,13,17077,226841,0.006659766118420406,0.0066597661184204055,5.011670912400762,5,8,0,0
R,6154,RPL26,GO:0005730,cellular_component,nucleolus,,1,15,55,243865,0.0036668897036186542,0.006667072188397554,5.010574467686586,5,1,1,1
N,10763,NES,GO:0023052,biological_process,signaling,,14,133,44322,199467,0.005144026827376786,0.006668182924377315,5.010407881299908,1,6,0,0
S,23213,SULF1,GO:0040007,biological_process,growth,,19,33,46113,197771,0.0037387586070345364,0.0066763546554188145,5.009183150654268,1,10,0,0
G,2934,GSN,GO:0030155,biological_process,regulation of cell adhesion,,1,50,16,243869,0.0035483886602977314,0.006684173988002703,5.008012638066727,4,9,1,0
S,6286,S100P,GO:0005509,molecular_function,calcium ion binding,,1,222,4,243709,0.004562558880962167,0.006684679290712012,5.007937044042466,5,2,1,1
S,6286,S100P,GO:0070062,cellular_component,extracellular exosome,,1,222,4,243709,0.004562558880962167,0.006684679290712012,5.007937044042466,6,1,0,1
R,6045,RNF2,GO:0003682,molecular_function,chromatin binding,,1,51,19,243865,0.00425495583313229,0.006686359166350742,5.007685773260026,2,4,1,1
S,6810,STX4,GO:0006887,biological_process,exocytosis,,1,4,233,243698,0.004787186069218007,0.00670206049690521,5.005340263013457,3,4,1,1
A,429,ASCL1,GO:0048863,biological_process,stem cell differentiation,,1,27,45,243863,0.00526694440941705,0.006703383793803517,5.005142836225668,4,9,1,0
P,5478,PPIA,GO:0005488,molecular_function,binding,,15,70,20503,223348,0.005221337344299301,0.006713148014099101,5.003687285393413,1,52,0,0
C,4345,CD200,GO:0009986,cellular_component,cell surface,,3,28,2874,241031,0.0057573559255104465,0.006716915246428854,5.003126270548512,2,1,1,1
C,3491,CCN1,GO:0050839,molecular_function,cell adhesion molecule binding,,1,161,5,243769,0.003978082665515714,0.006724854029800374,5.001945059335696,3,3,1,0
S,84447,SYVN1,GO:0016567,biological_process,protein ubiquitination,,1,33,36,243866,0.005144551679889791,0.006727490658317419,5.0015530639457575,8,5,0,1
P,5335,PLCG1,GO:0038127,biological_process,ERBB signaling pathway,,1,33,27,243875,0.003895543632051077,0.006728666273542769,5.0013783312588105,6,4,1,0
T,10312,TCIRG1,GO:0030316,biological_process,osteoclast differentiation,,1,62,18,243855,0.004895815891803189,0.006731746851229385,5.000920607158986,6,1,1,0
P,5460,POU5F1,GO:0003677,molecular_function,DNA binding,,5,302,848,242781,0.00478542413155852,0.006738658470970161,4.999894413784401,4,15,0,1
S,8878,SQSTM1,GO:0097707,biological_process,ferroptosis,,5,456,546,242929,0.004227645864272441,0.006741381243029029,4.999490442853504,4,1,0,0
E,10148,EBI3,GO:0005515,molecular_function,protein binding,,1,4,113,243818,0.00233451458967,0.006744153259046667,4.9990793332966295,2,110,0,2
P,10891,PPARGC1A,GO:0034440,biological_process,lipid oxidation,,1,119,8,243808,0.004418761196150109,0.006744424983597536,4.999039043720365,5,4,1,0
E,2069,EREG,GO:0023052,biological_process,signaling,,39,280,44297,199320,0.004569046488250569,0.006749727766733795,4.998253105765262,1,6,0,0
M,406906,MIR122,GO:0007049,biological_process,cell cycle,,7,53,8758,235118,0.005628077217756147,0.0067536926613073756,4.997665862746554,2,2,0,0
N,83540,NUF2,GO:0000278,biological_process,mitotic cell cycle,,1,53,16,243866,0.0037567479235538635,0.006762146262396954,4.996414944880539,3,5,1,0
G,51738,GHRL,GO:0040007,biological_process,growth,,3,0,46129,197804,0.006763262656427176,0.006763262656427176,4.9962498638778925,1,10,1,0
C,3576,CXCL8,GO:0031012,cellular_component,extracellular matrix,,18,1301,1563,241054,0.004772982727981309,0.006766760323214008,4.995732840829223,3,8,0,0
P,5629,PROX1,GO:0001889,biological_process,liver development,,1,56,22,243857,0.005360810212214848,0.006771549741745072,4.995025305145983,5,1,0,1
P,5629,PROX1,GO:0001709,biological_process,cell fate determination,,1,56,22,243857,0.005360810212214848,0.006771549741745072,4.995025305145983,3,21,1,0
A,335,APOA1,GO:0033344,biological_process,cholesterol efflux,,1,28,22,243885,0.0027308739889578847,0.006772567492615554,4.99487501836763,8,1,1,1
M,4137,MAPT,GO:0008017,molecular_function,microtubule binding,,1,84,12,243839,0.00452052906999515,0.006780793604992725,4.993661132995871,5,3,1,2
P,10848,PPP1R13L,GO:0005634,cellular_component,nucleus,,4,40,3580,240312,0.0039561248802324625,0.006781928366112793,4.993493797688823,5,11,0,1
P,87178,PNPT1,GO:0040007,biological_process,growth,,4,1,46128,197803,0.005427419710783357,0.0067842746384791965,4.993147898045569,1,10,1,0
P,255738,PCSK9,GO:0016310,biological_process,phosphorylation,,6,18,17076,226836,0.00527858457472351,0.006786751596073085,4.992782861890074,5,8,0,0
G,2736,GLI2,GO:0042060,biological_process,wound healing,,5,336,763,242832,0.004792464331550063,0.006789324469695923,4.9924038313600185,4,1,0,0
N,4780,NFE2L2,GO:0036473,biological_process,cell death in response to oxidative stress,,1,1139,0,242796,0.004673356945730883,0.00679097181176519,4.992161223681482,3,3,1,0
I,3488,IGFBP5,GO:0019838,molecular_function,growth factor binding,,1,67,17,243851,0.0050060119125941265,0.006793873309949171,4.991734056760975,3,19,1,0
R,5870,RAB6A,GO:0005802,cellular_component,trans-Golgi network,,1,18,45,243872,0.0035769644457446653,0.006796232446914864,4.991386872267845,4,1,0,1
C,1019,CDK4,GO:0051301,biological_process,cell division,,6,924,401,242605,0.005081723372929179,0.006802952257308417,4.990398605531768,2,18,1,0
T,7189,TRAF6,GO:0030316,biological_process,osteoclast differentiation,,1,66,18,243851,0.005205893454045504,0.006807706824521044,4.989699952016543,6,1,1,0
L,3976,LIF,GO:0048666,biological_process,neuron development,,1,205,4,243726,0.0042153279892449035,0.0068093759826263825,4.9894547955263695,4,9,1,0
M,4221,MEN1,GO:0016363,cellular_component,nuclear matrix,,2,932,25,242977,0.004823927311910626,0.006810250322697354,4.98932640139094,2,1,1,1
R,10856,RUVBL2,GO:0005515,molecular_function,protein binding,,1,5,113,243817,0.0028007688381292213,0.006819263258053756,4.988003839640403,2,110,0,24
S,6648,SOD2,GO:0097193,biological_process,intrinsic apoptotic signaling pathway,,1,188,5,243742,0.004639812515517241,0.00682325369929006,4.987418838886864,4,7,1,0
G,2566,GABRG2,GO:0007165,biological_process,signal transduction,,1,0,1387,242548,0.0056900170542921085,0.006828020465150531,4.986720476815048,2,41,0,1
D,22943,DKK1,GO:0032259,biological_process,methylation,,10,161,5470,238295,0.005603251500647496,0.006828962766414135,4.986582481293032,2,1,0,0
Q,5768,QSOX1,GO:0016049,biological_process,cell growth,,7,65,7310,236554,0.005857614299235742,0.006833883349108365,4.98586219463162,2,6,0,0
R,5937,RBMS1,GO:0005634,cellular_component,nucleus,,2,6,3582,240346,0.0056972791500533295,0.006836734980063995,4.985445003407591,5,11,0,1
C,973,CD79A,GO:0043235,cellular_component,receptor complex,,1,9,117,243809,0.004826906892760164,0.006838118098076899,4.985242717063494,2,16,1,0
R,6201,RPS7,GO:0006396,biological_process,RNA processing,,1,7,86,243842,0.002849689177722065,0.006839254026532955,4.985076613743599,6,11,1,0
M,5602,MAPK10,GO:0006468,biological_process,protein phosphorylation,,1,14,92,243829,0.005703639807941376,0.0068443677695296514,4.9843291883454155,6,19,0,1
T,8711,TNK1,GO:0040007,biological_process,growth,,9,11,46123,197793,0.006845118532315469,0.006845118532315469,4.984219503764122,1,10,1,0
M,407018,MIR27A,GO:0023052,biological_process,signaling,,17,151,44319,199449,0.004962193628244455,0.006852553105670915,4.983133979993077,1,6,0,0
C,2826,CCR10,GO:0009986,cellular_component,cell surface,,2,8,2875,241051,0.005875971120020163,0.006855299640023523,4.982733255759995,2,1,1,1
M,4316,MMP7,GO:0030574,biological_process,collagen catabolic process,,1,393,2,243540,0.004837730870026488,0.0068607819611284735,4.981933855237846,3,1,1,1
B,598,BCL2L1,GO:0042127,biological_process,regulation of cell population proliferation,,1,681,1,243253,0.005583825439646453,0.006862050540288412,4.9817489693313215,4,32,1,0
T,4071,TM4SF1,GO:0016020,cellular_component,membrane,,5,37,6659,237235,0.005576394894201775,0.006863255254402185,4.981573422915834,2,16,0,0
T,7157,TP53,GO:0006260,biological_process,DNA replication,,23,5193,556,238164,0.005500309837078907,0.006865048368083449,4.981312194181276,5,2,1,0
D,79139,DERL1,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,838,243096,0.0068670378653711535,0.0068670378653711535,4.981022435252036,5,5,1,1
F,26232,FBXO2,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,838,243096,0.0068670378653711535,0.0068670378653711535,4.981022435252036,5,5,1,0
D,1654,DDX3X,GO:0023052,biological_process,signaling,,15,140,44321,199460,0.0046829129138183856,0.0068682722736002995,4.980842692935338,1,6,0,0
